comp,market,family,p,y
conmebol.america,htft_AH,result,0.02075,0
conmebol.america,htft_AD,result,0.05035,0
conmebol.america,htft_AA,result,0.177,0
conmebol.america,cards_1h_over_0.5,cards,0.745,1
conmebol.america,cards_1h_under_0.5,cards,0.255,0
conmebol.america,cards_1h_over_1.5,cards,0.3896,1
conmebol.america,cards_1h_under_1.5,cards,0.6104,0
conmebol.america,cards_1h_over_2.5,cards,0.15165,1
conmebol.america,cards_1h_under_2.5,cards,0.84835,0
conmebol.america,corners_3w_over_4,corners,0.7363,1
conmebol.america,corners_3w_exactly_4,corners,0.0873,0
conmebol.america,corners_3w_under_4,corners,0.1764,0
conmebol.america,corners_3w_over_5,corners,0.64585,1
conmebol.america,corners_3w_exactly_5,corners,0.09045,0
conmebol.america,corners_3w_under_5,corners,0.2637,0
conmebol.america,corners_3w_over_6,corners,0.5579,1
conmebol.america,corners_3w_exactly_6,corners,0.08795,0
conmebol.america,corners_3w_under_6,corners,0.35415,0
conmebol.america,corners_3w_over_7,corners,0.47185,1
conmebol.america,corners_3w_exactly_7,corners,0.08605,0
conmebol.america,corners_3w_under_7,corners,0.4421,0
conmebol.america,corners_3w_over_8,corners,0.3963,1
conmebol.america,corners_3w_exactly_8,corners,0.07555,0
conmebol.america,corners_3w_under_8,corners,0.52815,0
conmebol.america,corners_3w_over_9,corners,0.32465,1
conmebol.america,corners_3w_exactly_9,corners,0.07165,0
conmebol.america,corners_3w_under_9,corners,0.6037,0
conmebol.america,corners_3w_over_10,corners,0.26515,1
conmebol.america,corners_3w_exactly_10,corners,0.0595,0
conmebol.america,corners_3w_under_10,corners,0.67535,0
conmebol.america,corners_3w_over_11,corners,0.2159,1
conmebol.america,corners_3w_exactly_11,corners,0.04925,0
conmebol.america,corners_3w_under_11,corners,0.73485,0
conmebol.america,corners_3w_over_12,corners,0.1708,0
conmebol.america,corners_3w_exactly_12,corners,0.0451,0
conmebol.america,corners_3w_under_12,corners,0.7841,0
conmebol.america,most_corners_Canada,corners,0.54385,1
conmebol.america,most_corners_Chile,corners,0.35865,0
conmebol.america,most_corners_tie,corners,0.0975,0
conmebol.america,btt_cards_yes,cards,0.7298,1
conmebol.america,btt_cards_no,cards,0.2702,0
conmebol.america,most_cards_Canada,cards,0.3751,1
conmebol.america,most_cards_Chile,cards,0.41225,0
conmebol.america,most_cards_tie,cards,0.21265,0
conmebol.america,red_card_yes,fouls,0.22515,1
conmebol.america,red_card_no,fouls,0.77485,0
conmebol.america,cards_over_1.5,cards,0.8993,1
conmebol.america,cards_under_1.5,cards,0.1007,0
conmebol.america,cards_over_6.5,cards,0.093,0
conmebol.america,cards_under_6.5,cards,0.907,1
conmebol.america,cards_over_7.5,cards,0.04225,0
conmebol.america,cards_under_7.5,cards,0.95775,1
conmebol.america,offsides_over_1.5,offsides,0.77935,1
conmebol.america,offsides_under_1.5,offsides,0.22065,0
conmebol.america,offsides_over_2.5,offsides,0.5985,1
conmebol.america,offsides_under_2.5,offsides,0.4015,0
conmebol.america,offsides_over_3.5,offsides,0.42675,0
conmebol.america,offsides_under_3.5,offsides,0.57325,1
conmebol.america,offsides_over_4.5,offsides,0.28925,0
conmebol.america,offsides_under_4.5,offsides,0.71075,1
conmebol.america,gk_saves_Canada_over_1.5,saves,0.59815,1
conmebol.america,gk_saves_Canada_over_2.5,saves,0.3762,1
conmebol.america,gk_saves_Canada_over_3.5,saves,0.21015,1
conmebol.america,gk_saves_Canada_over_4.5,saves,0.11005,0
conmebol.america,gk_saves_Chile_over_1.5,saves,0.69995,1
conmebol.america,gk_saves_Chile_over_2.5,saves,0.48315,1
conmebol.america,gk_saves_Chile_over_3.5,saves,0.2971,0
conmebol.america,gk_saves_Chile_over_4.5,saves,0.16785,0
conmebol.america,goals_over_0.5,goals,0.8785,1
conmebol.america,goals_under_0.5,goals,0.1215,0
conmebol.america,goals_over_1.5,goals,0.62245,1
conmebol.america,goals_under_1.5,goals,0.37755,0
conmebol.america,goals_over_2.5,goals,0.35215,1
conmebol.america,goals_under_2.5,goals,0.64785,0
conmebol.america,goals_over_3.5,goals,0.1638,0
conmebol.america,goals_under_3.5,goals,0.8362,1
conmebol.america,goals_over_4.5,goals,0.0644,0
conmebol.america,goals_under_4.5,goals,0.9356,1
conmebol.america,btts_yes,goals,0.4071,0
conmebol.america,btts_no,goals,0.5929,1
conmebol.america,team_goals_Jamaica_over_0.5,goals,0.56195,0
conmebol.america,team_goals_Jamaica_over_1.5,goals,0.2023,0
conmebol.america,team_goals_Jamaica_over_2.5,goals,0.0508,0
conmebol.america,team_goals_Venezuela_over_0.5,goals,0.72365,1
conmebol.america,team_goals_Venezuela_over_1.5,goals,0.3635,1
conmebol.america,team_goals_Venezuela_over_2.5,goals,0.1399,1
conmebol.america,corners_over_7.5,corners,0.376,1
conmebol.america,corners_under_7.5,corners,0.624,0
conmebol.america,corners_over_8.5,corners,0.30455,1
conmebol.america,corners_under_8.5,corners,0.69545,0
conmebol.america,corners_over_9.5,corners,0.24555,1
conmebol.america,corners_under_9.5,corners,0.75445,0
conmebol.america,corners_over_10.5,corners,0.19285,1
conmebol.america,corners_under_10.5,corners,0.80715,0
conmebol.america,corners_over_11.5,corners,0.15,1
conmebol.america,corners_under_11.5,corners,0.85,0
conmebol.america,team_corners_Jamaica_over_2.5,corners,0.43855,1
conmebol.america,team_corners_Jamaica_over_3.5,corners,0.3189,1
conmebol.america,team_corners_Jamaica_over_4.5,corners,0.22885,1
conmebol.america,team_corners_Jamaica_over_5.5,corners,0.16515,1
conmebol.america,team_corners_Venezuela_over_2.5,corners,0.57685,1
conmebol.america,team_corners_Venezuela_over_3.5,corners,0.4485,1
conmebol.america,team_corners_Venezuela_over_4.5,corners,0.34415,1
